Gene Symbol	Gene ID	Cytoband	X1032	X103	X1040	X106	X1364	X1552	X1634	X1677	X1718	X2176	X2556	X2577	X2587	X429	X655	X860	X991
MCCC2	64087	5q13.2	-0.190	-0.760	0.050	-0.002	-0.433	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
CARTPT	9607	5q13.2	-0.190	-0.760	0.050	-0.002	-0.433	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
MAP1B	4131	5q13.2	-0.190	-0.760	0.050	-0.002	-0.433	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
MIR4803	100616377	5q13.2	-0.190	-0.760	0.050	-0.002	-0.433	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
MRPS27	23107	5q13.2	-0.190	-0.760	0.050	-0.002	-0.433	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
PTCD2	79810	5q13.2	-0.190	-0.760	0.050	-0.002	-0.433	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
ZNF366	167465	5q13.2	-0.190	-0.760	0.050	-0.002	-0.433	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
LOC102503427	102503427	5q13.2	-0.190	-0.760	0.050	-0.002	-0.433	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
LOC102477328	102477328	5q13.2	-0.190	-0.760	0.050	-0.002	-0.433	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
TNPO1	3842	5q13.2	-0.190	-0.760	0.050	-0.002	-0.433	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
MIR4804	100616152	5q13.2	-0.190	-0.760	0.050	-0.002	-0.433	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
FCHO2	115548	5q13.2	-0.190	-0.760	0.050	-0.002	-0.433	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
TMEM171	134285	5q13.2	-0.190	-0.760	0.050	-0.002	-0.433	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
LOC105379030	105379030	5q13.2	-0.190	-0.760	0.050	-0.002	-0.433	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
TMEM174	134288	5q13.2	-0.190	-0.760	0.050	-0.002	-0.433	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
LOC340090	340090	5q13.2	-0.190	-0.760	0.050	-0.002	-0.433	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
FOXD1	2297	5q13.2	-0.190	-0.760	0.050	-0.002	-0.433	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
LINC01386	104355294	5q13.2	-0.190	-0.760	0.050	-0.002	-0.433	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
BTF3	689	5q13.2	-0.190	-0.760	0.050	-0.002	-0.433	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
ANKRA2	57763	5q13.2	-0.190	-0.760	0.050	-0.002	-0.433	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
UTP15	84135	5q13.2	-0.190	-0.760	0.050	-0.002	-0.433	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
ARHGEF28	64283	5q13.2	-0.190	-0.760	0.050	-0.002	-0.433	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
ENC1	8507	5q13.3	-0.190	-0.760	0.050	-0.002	-0.433	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
LINC01331	104310351	5q13.3	-0.190	-0.760	0.050	-0.002	-0.433	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
LINC01333	101929082	5q13.3	-0.190	-0.760	0.050	-0.002	-0.433	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
LINC01335	102503429	5q13.3	-0.190	-0.760	0.050	-0.002	-0.433	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
HEXB	3074	5q13.3	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
GFM2	84340	5q13.3	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
NSA2	10412	5q13.3	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
FAM169A	26049	5q13.3	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
LOC441086	441086	5q13.3	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
GCNT4	51301	5q13.3	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
LINC01336	104326191	5q13.3	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
ANKRD31	256006	5q13.3	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.457	0.547
HMGCR	3156	5q13.3	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
COL4A3BP	10087	5q13.3	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
POLK	51426	5q13.3	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
ANKDD1B	728780	5q13.3	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
POC5	134359	5q13.3	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
SV2C	22987	5q13.3	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
IQGAP2	10788	5q13.3	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
LOC101929109	101929109	5q13.3	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
F2RL2	2151	5q13.3	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
NCRUPAR	100302746	5q13.3	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
F2R	2149	5q13.3	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
F2RL1	2150	5q13.3	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
S100Z	170591	5q13.3	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
CRHBP	1393	5q13.3	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
AGGF1	55109	5q13.3	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
ZBED3	84327	5q13.3	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
SNORA47	677828	5q13.3	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
ZBED3-AS1	728723	5q13.3	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
PDE8B	8622	5q13.3	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
WDR41	55255	5q13.3	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
OTP	23440	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
TBCA	6902	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
LOC101929154	101929154	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
AP3B1	8546	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
SCAMP1-AS1	728769	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
SCAMP1	9522	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
LHFPL2	10184	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
ARSB	411	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
DMGDH	29958	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
BHMT2	23743	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
BHMT	635	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
JMY	133746	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
HOMER1	9456	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
PAPD4	167153	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
CMYA5	202333	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
LINC01455	105616916	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
MTX3	345778	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
THBS4	7060	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
CTD-2201I18.1	101929215	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
SERINC5	256987	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
LOC644936	644936	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
SPZ1	84654	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
CRSP8P	441089	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
ZFYVE16	9765	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
FAM151B	167555	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
ANKRD34B	340120	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
LINC01337	103689917	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
DHFR	1719	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
MTRNR2L2	100462981	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
MSH3	4437	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
RASGRF2-AS1	102524628	5q14.1	-0.190	-0.760	0.050	-0.002	0.157	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
RASGRF2	5924	5q14.1	-0.190	-0.760	0.050	-0.002	0.718	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
CKMT2	1160	5q14.1	-0.190	-0.760	0.050	-0.002	0.718	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
CKMT2-AS1	100131067	5q14.1	-0.190	-0.760	0.050	-0.002	0.718	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
ZCCHC9	84240	5q14.1	-0.190	-0.760	0.050	-0.002	0.718	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
ACOT12	134526	5q14.1	-0.190	-0.760	0.050	-0.002	0.718	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
SSBP2	23635	5q14.1	-0.190	-0.760	0.050	-0.002	0.718	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
ATG10	83734	5q14.1	-0.190	-0.760	0.050	-0.002	0.718	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
RPS23	6228	5q14.2	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
ATP6AP1L	92270	5q14.2	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
MIR3977	100616297	5q14.2	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
LINC01338	102546175	5q14.2	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
TMEM167A	153339	5q14.2	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
SCARNA18	677765	5q14.2	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
XRCC4	7518	5q14.2	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
VCAN	1462	5q14.2	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
LOC105379054	105379054	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
HAPLN1	1404	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.206	-0.755	0.000	-0.523	0.547
EDIL3	10085	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.281	-0.755	0.000	-0.523	0.547
NBPF22P	285622	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.281	-0.755	0.000	-0.523	0.547
COX7C	1350	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.281	-0.755	0.000	-0.523	0.547
MIR3607	100500805	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.281	-0.755	0.000	-0.523	0.547
LOC100505878	100505878	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.281	-0.755	0.000	-0.523	0.547
MIR4280	100422887	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.281	-0.755	0.000	-0.523	0.547
LOC101929380	101929380	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.281	-0.755	0.000	-0.523	0.547
LOC55338	55338	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.281	-0.755	0.000	-0.523	0.547
RASA1	5921	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.281	-0.755	0.000	-0.523	0.547
LOC644285	644285	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.281	-0.755	0.000	-0.523	0.547
CCNH	902	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.281	-0.755	0.000	-0.523	0.547
TMEM161B	153396	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.393	-0.281	-0.755	0.000	-0.523	0.547
TMEM161B-AS1	100505894	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
LINC00461	645323	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
LOC102546226	102546226	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
MIR9-2	407047	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.244	-0.107	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
MEF2C	4208	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.029	-0.107	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
MEF2C-AS1	101929423	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.029	-0.107	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
MIR3660	100500825	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.029	-0.107	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
LINC01339	101929495	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.029	-0.107	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
CETN3	1070	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.029	-0.107	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
LOC731157	731157	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.029	-0.107	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
MBLAC2	153364	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.029	-0.107	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
POLR3G	10622	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.029	-0.107	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
LYSMD3	116068	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.029	-0.107	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
ADGRV1	84059	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.029	-0.107	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
LUCAT1	100505994	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.029	-0.107	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
ARRDC3	57561	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	-0.245	-0.029	-0.107	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
ARRDC3-AS1	100129716	5q14.3	-0.190	-0.760	0.050	-0.002	0.077	-0.518	0.036	-0.029	-0.107	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
NR2F1-AS1	441094	5q15	-0.190	-0.760	0.050	-0.002	0.077	-0.518	0.036	-0.029	0.105	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
NR2F1	7025	5q15	-0.190	-0.760	0.050	-0.002	0.077	-0.518	0.036	-0.029	0.105	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
FAM172A	83989	5q15	-0.190	-0.760	0.050	-0.002	0.077	-0.518	0.036	-0.029	0.105	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
MIR2277	100313887	5q15	-0.190	-0.760	0.050	-0.002	0.077	-0.518	0.036	-0.029	0.105	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
POU5F2	134187	5q15	-0.190	-0.760	0.050	-0.002	0.077	-0.518	0.036	-0.029	0.105	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
KIAA0825	285600	5q15	-0.190	-0.760	0.050	-0.002	0.077	-0.518	0.036	-0.029	0.105	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
SLF1	84250	5q15	-0.190	-0.760	0.050	-0.002	0.077	-0.518	0.036	-0.029	0.105	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
MCTP1	79772	5q15	-0.190	-0.760	0.050	-0.002	0.077	-0.518	0.036	-0.029	0.105	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
FAM81B	153643	5q15	-0.190	-0.760	0.050	-0.002	0.077	-0.518	0.036	-0.029	0.105	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
TTC37	9652	5q15	-0.190	-0.760	0.050	-0.002	0.077	-0.518	0.036	-0.029	0.105	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
ARSK	153642	5q15	-0.190	-0.760	0.050	-0.002	0.077	-0.518	0.036	-0.029	0.105	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
GPR150	285601	5q15	-0.190	-0.760	0.050	-0.002	0.077	-0.518	0.036	-0.029	0.105	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
RFESD	317671	5q15	-0.190	-0.760	0.050	-0.002	0.077	-0.518	0.036	-0.029	0.105	-0.274	-0.154	-0.147	-0.281	-0.755	0.000	-0.523	0.547
